StartTime: 2021-03-01 16:55:51.945
address	Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz
0x50	 16:55:56.034	 2021-03-01 16:55:55.810	-0.1641	-0.1494	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.86	-129	-201	-136
0x50	 16:55:56.039	 2021-03-01 16:55:55.815	-0.1641	-0.1494	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.86	-129	-200	-136
0x50	 16:55:56.044	 2021-03-01 16:55:55.820	-0.1641	-0.1494	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3104	35.86	-128	-200	-136
0x50	 16:55:56.049	 2021-03-01 16:55:55.825	-0.1641	-0.1494	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3104	35.86	-127	-200	-136
0x50	 16:55:56.054	 2021-03-01 16:55:55.830	-0.1636	-0.1499	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3104	35.93	-128	-200	-136
0x50	 16:55:56.059	 2021-03-01 16:55:55.835	-0.1636	-0.1499	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3104	35.93	-128	-200	-136
0x50	 16:55:56.064	 2021-03-01 16:55:55.840	-0.1636	-0.1499	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.93	-128	-199	-136
0x50	 16:55:56.069	 2021-03-01 16:55:55.845	-0.1636	-0.1499	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.93	-129	-199	-137
0x50	 16:55:56.074	 2021-03-01 16:55:55.850	-0.1641	-0.1504	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.93	-129	-199	-138
0x50	 16:55:56.079	 2021-03-01 16:55:55.855	-0.1641	-0.1504	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.93	-130	-200	-138
0x50	 16:55:56.084	 2021-03-01 16:55:55.860	-0.1641	-0.1504	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.93	-131	-200	-137
0x50	 16:55:56.089	 2021-03-01 16:55:55.865	-0.1641	-0.1504	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3104	35.93	-131	-200	-136
0x50	 16:55:56.094	 2021-03-01 16:55:55.870	-0.1641	-0.1499	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3104	35.90	-132	-201	-135
0x50	 16:55:56.099	 2021-03-01 16:55:55.875	-0.1641	-0.1499	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3104	35.90	-132	-201	-135
0x50	 16:55:56.104	 2021-03-01 16:55:55.880	-0.1641	-0.1499	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3104	35.90	-132	-201	-135
0x50	 16:55:56.109	 2021-03-01 16:55:55.885	-0.1641	-0.1499	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3104	35.90	-131	-200	-135
0x50	 16:55:56.114	 2021-03-01 16:55:55.890	-0.1641	-0.1499	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3104	35.89	-130	-200	-136
0x50	 16:55:56.119	 2021-03-01 16:55:55.895	-0.1641	-0.1499	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3104	35.89	-130	-200	-136
0x50	 16:55:56.124	 2021-03-01 16:55:55.900	-0.1641	-0.1499	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3104	35.89	-130	-199	-136
0x50	 16:55:56.129	 2021-03-01 16:55:55.905	-0.1641	-0.1499	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3104	35.89	-129	-200	-136
0x50	 16:55:56.134	 2021-03-01 16:55:55.910	-0.1650	-0.1494	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3104	35.93	-128	-201	-136
0x50	 16:55:56.139	 2021-03-01 16:55:55.915	-0.1650	-0.1494	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.93	-128	-201	-135
0x50	 16:55:56.144	 2021-03-01 16:55:55.920	-0.1650	-0.1494	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.93	-128	-202	-135
0x50	 16:55:56.149	 2021-03-01 16:55:55.925	-0.1650	-0.1494	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3159	35.93	-130	-201	-135
